"","FileName","FileModifyDate","GPSLatitude","GPSLongitude","jour","SourceFile"
"31","TimePhoto_20240916_104127.jpg","2024:09:16 10:41:27+02:00",48.9137375,2.49035583333333,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_104127.jpg"
"32","TimePhoto_20240916_104242.jpg","2024:09:16 10:42:43+02:00",48.9135580555556,2.48931111111111,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_104242.jpg"
"33","TimePhoto_20240916_104245.jpg","2024:09:16 10:42:46+02:00",48.9135747222222,2.48936861111111,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_104245.jpg"
"34","TimePhoto_20240916_104508.jpg","2024:09:16 10:45:09+02:00",48.9118219444444,2.4847625,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_104508.jpg"
"35","TimePhoto_20240916_104828.jpg","2024:09:16 10:48:29+02:00",48.9109702777778,2.48544916666667,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_104828.jpg"
"36","TimePhoto_20240916_104842.jpg","2024:09:16 10:48:43+02:00",48.9109588888889,2.48566416666667,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_104842.jpg"
"37","TimePhoto_20240916_104928.jpg","2024:09:16 10:49:29+02:00",48.9108494444444,2.48585444444444,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_104928.jpg"
"38","TimePhoto_20240916_105016.jpg","2024:09:16 10:50:17+02:00",48.9110083333333,2.48591833333333,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_105016.jpg"
"39","TimePhoto_20240916_105041.jpg","2024:09:16 10:50:42+02:00",48.9111002777778,2.48574777777778,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_105041.jpg"
"40","TimePhoto_20240916_105053.jpg","2024:09:16 10:50:54+02:00",48.9110997222222,2.48561583333333,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_105053.jpg"
"41","TimePhoto_20240916_105309.jpg","2024:09:16 10:53:10+02:00",48.9109208333333,2.48664027777778,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_105309.jpg"
"42","TimePhoto_20240916_105322.jpg","2024:09:16 10:53:23+02:00",48.9108272222222,2.4865325,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_105322.jpg"
"43","TimePhoto_20240916_105411.jpg","2024:09:16 10:54:12+02:00",48.9106655555556,2.48694333333333,"2024:09:16","S:/VOIRIE PHOTO STATIONNEMENT/TimePhoto_20240916_105411.jpg"
