Fichier encodé en UTF-8 sans BOM, champs séparés par un point-virgule
depcom;id_ea;principal;numero;repetition;complement;type_voie;libelle;rivoli;categorie;type;nombre_logements;actualité;numero_permis;commentaire;annee_construction;nombre_immeubles;nombre_niveaux;sous_type;enseigne;lien_cmt;x;y;code_epsg;type_localisation;numero_parcelle;iris;ilot;qp;canton;liste_insee;id_rp;dernier_tirage;echantillon;grp_rotation;datemaj_ea;com_anc_idft;com_sous_categorie;com_statut;com_nb_log;com_nom;com_date_creation;com_date_fermeture;com_capacite;envoi_modif_importante;envoi_commentaire
93010;930100000892555;O;7;;;R;JOE CARMAN;4760;HABIT;0021;1;2;PC9301019B0063;MAIRIE 02/12/2022: Travaux abandonnés¶MAIRIE 10/03/2021:  PC affiché¶MAIRIE 22/10/2020:  pc AFFICHE PAS DE TRAVAUX VISIBLE TERRAIN ABANDONNE¶INSEE 24/08/2020: Suite PC 1ER FLUX 20-21 EA créée remplace EA existante? que devient l'ancien bâti ?¶si destruction, merci de périmer l'ancien bâti existant.;0;;2;;;1;661796.70000;6865690.20000;2154;BDA1;BF0035;0301;;;06;O;;;N;;;;;;;;;;;;
93010;930100000907999;O;23;;;CHE;DE LA MARE A LA VEUVE;6150;HABIT;0027;0;4;PC9301019B0053;MAIRIE 02/12/2022:Idem¶MAIRIE 13/06/2022: avec rapprochement photo / point BAN confirmation. cabanon non habitatble.¶MAIRIE 28/01/2022: pas de numérotation.¶MAIRIE 10/03/2021:   PC affiché¶INSEE 05/11/2020: Suite PC 2E FLUX 20-21 création EA.;0;;;;;1;661741.28652;6865593.53930;2154;MAN;BF0016;0301;;;06;O;;;N;;;;;;;;;;;;
93010;930100000893035;O;7;;;ALL;RACINE;8110;HABIT;0023;3;4;PC9301019B0075;MAIRIE 02/12/2022: Travaux abandonnés¶MAIRIE 09/03/2021:  pas de destruction une famille semble habitée l'ancienne maison¶INSEE 26/08/2020: Suite PC 1ER FLUX 20-21 EA créée, remplace EA déjà existante ? que devient l'ancien bâti ? si destruction, merci de périmer l'ancien bâti existant.;0;;;;;1;662938.10000;6866387.60000;2154;BDA1;AO0133;0305;;;06;O;;;N;;;;;;;;;;;;
93010;930100000004361;O;5;;;ALL;RACINE;8110;HABIT;0021;1;3;;MAIRIE 02/12/2022: Idem¶MAIRIE 09/03/2021:  travaux semblent abandonnés¶DR le 7/3/17 : en construction pas de n° de PC suite retour collecte 2017. MAISON EN CONSTRUCTION RC + 1 ETAGE - IL Y A BIEN UNE PANCARTE MAIS LE PC ET TOUTES LES INFOS DE L'ADRESSE SONT EFFACES.¶MAIRIE 30/05/2018:  Rien de changé depuis la dernière fois sauf que les travaux semblent arrêtés !¶MAIRIE 09/04/2019: Pas de PC affiché, RAS les fenêtres ne sont toujours pas mises et les travaux semblent arrêtés.¶MAIRIE 18/06/2020: Travaux en cours 1 logement à venir;2000;1;1;;;1;662962.50000;6866390.60000;2154;BDA1;AO0132;0305;;;06;O;93010   AO05 032;2017;N;4;;;;;;;;;;;
93010;930100000010796;O;20;;;AV;MARGUERITE;6160;HABIT;0023;7;4;PC9301014B0045;MAIRIE 30/03/2022: 3 étages¶MAIRIE 12/03/2021:  travaux en cours murs construits et fenêtres posées¶MAIRIE 22/10/2020:  TRAVAUX EN COURS 1 OUVRIER SUR PLACE¶MAIRIE 04/04/2019: Le PC est affiché mais les travaux sont arrêtés et cela m'a été confirmé par un voisin.;2014;0;0;;;1;662215.50000;6867623.50000;2154;BDA2;K0123;0106;;;06;O;;;N;;;;;;;;;;;;
93010;930100001002619;O;38;;38-48 RESIDENCE FAIR PLAY;AV;DU MAL DE LATTRE DE TASSIGNY;6155;HABIT;0023;187;2;PC9301019B0065;MAIRIE 07/12/2022: travaux non commencés¶MAIRIE 30/03/2022: idem¶INSEE 28/10/2021: Suite PC 2ème flux 21-22 création de l'EA nouvelle pour 187 logts - Vu sur google maps image de Mars 2021 : Démolition des logts du 38 au 48 av de Lattre de Tassigny : sur Rorcal les EA du 38 au 48 sont bien périmées.;0;;6;;;1;662099.89059;6867369.04521;2154;MAN;0P0192;0403;;QP093014;06;O;;;N;;;;;;;;;;;;
93010;930100001079783;O;40;;PC9301021B0105;ALL;THERESE;9130;HABIT;0021;1;2;PC9301021B0105;INSEE 08/12/2022: Une EA existe déjà à cette adresse. LE PC indique 'agrandissement de la maison existante pour la réalisation d'un second logement'. ¶Dans ce cas, une fois les travaux terminés, merci de modifier le nombre de logements et le type de l'EA existante. Sinon, merci de faire les modifications nécessaires à la situation constatée sur le terrain.;0;;;;;1;663287.20658;6867212.73315;2154;MAN;0T0132;0405;;;06;O;;;N;;;;;;;;;;;;
93010;930100000001428;O;20;;;R;BOREL;0750;HABIT;0021;1;0;PD9301021B0008;INSEE 08/12/2022: Il y a un permis de démolir à cette adresse. Merci de vérifier qu'il correspond à cette entité adressée. Passez l'EA à l'état périmée si c'est le cas.;1949;1;1;;;1;662358.00000;6867673.10000;2154;BDA1;L0094;0106;;;06;O;93010    L02 006;2010;N;2;;;;;;;;;;;
93010;930100000001429;O;22;;;R;BOREL;0750;HABIT;0021;1;0;PD9301021B0008;INSEE 08/12/2022: Il y a un permis de démolir à cette adresse. Merci de vérifier qu'il correspond à cette entité adressée. Passez l'EA à l'état périmée si c'est le cas.;1967;1;1;;;1;662367.20000;6867675.70000;2154;BDA1;L0092;0106;;;06;O;93010    L02 007;2022;N;4;;;;;;;;;;;
93010;930100000001430;O;24;;;R;BOREL;0750;HABIT;0021;1;0;PD9301021B0008;INSEE 08/12/2022:  Il y a un permis de démolir à cette adresse. Merci de vérifier qu'il correspond à cette entité adressée. Passez l'EA à l'état périmée si c'est le cas.;1970;1;1;;;1;662378.70000;6867679.20000;2154;BDA1;L0090;0106;;;06;O;93010    L02 008;2012;N;4;;;;;;;;;;;
93010;930100000001431;O;26;;;R;BOREL;0750;HABIT;0021;1;0;PD9301021B0008;INSEE 08/12/2022:  Il y a un permis de démolir à cette adresse. Merci de vérifier qu'il correspond à cette entité adressée. Passez l'EA à l'état périmée si c'est le cas.;1995;1;1;;;1;662392.60000;6867683.30000;2154;BDA1;L0136;0106;;;06;O;93010    L02 009;2019;N;1;;;;;;;;;;;
93010;930100000001439;O;15;;;R;LAUG;5115;HABIT;0021;1;0;PD9301021B0008;INSEE 08/12/2022: ¶ Il y a un permis de démolir à cette adresse. Merci de vérifier qu'il correspond à cette entité adressée. Passez l'EA à l'état périmée si c'est le cas.;1967;1;1;;;1;662423.30000;6867628.70000;2154;BDA1;L0112;0106;;;06;O;93010    L02 017;2019;N;1;;;;;;;;;;;
93010;930100000001438;O;13;;;R;LAUG;5115;HABIT;0021;1;0;PD9301021B0008;INSEE 08/12/2022:  Il y a un permis de démolir à cette adresse. Merci de vérifier qu'il correspond à cette entité adressée. Passez l'EA à l'état périmée si c'est le cas.;1989;1;1;;;1;662412.10000;6867626.30000;2154;BDA1;L0110;0106;;;06;O;93010    L02 016;;N;3;;;;;;;;;;;
93010;930100000001437;O;11;;;R;LAUG;5115;HABIT;0021;1;0;PD9301021B0008;INSEE 08/12/2022: ¶ Il y a un permis de démolir à cette adresse. Merci de vérifier qu'il correspond à cette entité adressée. Passez l'EA à l'état périmée si c'est le cas.;1948;1;1;;;1;662401.80000;6867624.00000;2154;BDA1;L0108;0106;;;06;O;93010    L02 015;2022;N;4;;;;;;;;;;;
93010;930100000001432;O;11;;;R;DES ECOLES;3110;HABIT;0021;1;0;;INSEE 08/12/2022: Suite au PD9301021B0008 qui concerne la démolition des EA voisines (20 à 26 rue Borel et 11 à 15 rue Laug), merci de vérifier si cette EA existera toujours, ou si elle est concernée par la démolition. Passez l'EA à l'état périmé si elle est démolie.;1948;1;1;;;1;662401.10000;6867661.10000;2154;BDA1;L0135;0106;;;06;O;93010    L02 010;;N;3;;;;;;;;;;;
93010;930100001079815;O;3;;PC9301021B0094;R;BORDIER;0740;HABIT;0021;1;2;PC9301021B0094;INSEE 08/12/2022: Une EA existe déjà à cette adresse. Le PC indique 'rénovation et extension d'une maison avec la création d'un logement R+1+C'.¶Dans ce cas, une fois les travaux terminés, merci de modifier le nombre de logement de l'EA existante. Sinon, merci de faire les modifications nécessaires selon le cas.;0;;;;;1;662170.36682;6866636.13895;2154;MAN;AL0118;0304;;QP093012;06;O;;;N;;;;;;;;;;;;
93010;930100001079833;O;7;;PC9301021B0097;ALL;DE LA JARDINIERE;4710;HABIT;0023;2;2;PC9301021B0097;INSEE 08/12/2022: Il existe déjà une EA à cette adresse. Le PC (sur construction existante) indique 'création de 2 logements supplémentaires dans un pavillon...'.¶Faut-il modifier le nombre de logement de l'EA existante, une fois les travaux terminés ? Faut-il périmer l'ancienne EA et conserver la nouvelle ? Merci de faire les modifications nécessaires.;0;;;;;1;662523.07751;6868058.20988;2154;MAN;0D0093;0105;;;06;O;;;N;;;;;;;;;;;;
93010;930100001079846;O;15;;PC930102200041;AV;DES PLATANES;7190;HABIT;0023;3;2;PC930102200041;INSEE 08/12/2022: Merci de vérifier l'actualité et le positionnement de l'entité adressée.;0;;1;;;1;662039.24976;6865937.58611;2154;MAN;AV0073;0301;;;06;O;;;N;;;;;;;;;;;;
93010;930100001079923;O;6;BIS;PC9301021B0011;AV;JULES FERRY;4770;HABIT;0023;83;2;PC9301021B0011;INSEE 09/12/2022: Merci de vérifier l'actualité et le positionnement de l'entité adressée. ¶De plus, le PC indique 3 logements démolis : merci de faire le nécessaire sur les EA alentours concernées.;0;;6;;;1;661513.82921;6866109.04862;2154;MAN;AU0009;0204;;;06;O;;;N;;;;;;;;;;;;
93010;930100000908182;O;0;;;R;ODETTE PAIN;6695;HABIT;0023;39;4;PC9301019B0019;MAIRIE 09/12/2022: ¶MAIRIE 30/03/2022: 5e étage¶MAIRIE 03/03/2021:  immeuble en construction fondations¶INSEE 05/11/2020: Suite PC 2E FLUX 20-21 EA créée - Positionnée sur ref cadastrale ainsi que sur info : lieudit Odette Pain. A repositionner au moment opportun.;0;;;;;1;661823.89206;6868316.38812;2154;MAN;0B0250;0104;;QP093014;06;O;;;N;;;;;;;;;;;;
93010;930100000847413;O;0;;ANGLE RUE GERMAINE TILL;AV;JEAN MOULIN;4745;HABIT;0023;198;4;PC9301018B0072;MAIRIE 09/12/2022: idem¶MAIRIE 19/05/2022: ¶MAIRIE 03/03/2021:  immeubles en cours de constructions¶INSEE 27/11/2019: Création EA suite 2eme flux de pc merci de voir la numérotation + si possible de dégrouper;0;;0;;;1;661835.65391;6868192.03146;2154;MAN;0B0339;0104;;QP093014;06;O;;;N;;;;;;;;;;;;
93010;930100000893039;O;0;;R O PAIN/AV S BUISSON;AV;LEON BLUM;5132;HABIT;0023;40;4;PC9301019B0037;MAIRIE 09/12/2022: ¶MAIRIE 30/03/2022: 5e étage¶MAIRIE 03/03/2021:  immeubles en construction /  fondations¶INSEE 26/08/2020: Suite PC 1ER FLUX 20-21 EA créée.;0;;6;;;1;661809.29606;6868371.52156;2154;MAN;0B0235;0104;;QP093014;06;O;;;N;;;;;;;;;;;;
93010;930100000832531;O;11;;11-15;CHE;LATERAL;5109;HABIT;0023;66;3;PC9301018B0044;MAIRIE 09/12/2022: Carré des rives toujours en travaux¶MAIRIE 19/05/2022: idem¶MAIRIE 03/03/2021 constructions en cours ¶INSEE 05/09/2019: Création nouvelle EA suite 1 er flux de PC 2019/2020.merci de verifier le placement des PC du chemin latéral et le nombres de logements voir dégroupement quant actu 0¶MAIRIE 23/06/2020:  construction en cours;0;;5;;;1;661751.57035;6867717.45344;2154;MAN;0H0364;0108;;;06;O;;;N;;;;;;;;;;;;
93010;930100000010767;O;24;;;ALL;ALICE;0030;HABIT;0021;1;3;PC9301020B0055;MAIRIE 09/12/2022: num permis modifié sur dernier PC en 2010. 4 pc modificatifs 2017 -2021 tous au 26. tjours 2 BAL sur le 24 (1 pour la SCI Alice et 1 pour hbts)¶MAIRIE 02/12/2022:¶MAIRIE 30/03/2022: num permis corrigé¶INSEE 21/02/2022: Suite FN RP 2022 EA en actu 3 - y-a-t-il un PC sur cette adresse ? si oui merci de compléter la case 'Numéro de permis si différent de celui déjà inscrit.¶MAIRIE 30/05/2018: Habité - Au n° 24, il y a une maison avec deux BAL et au n° 26, une maison avec 1 BAL et 4 noms. Ce sont deux adresses distinctes.¶MAIRIE 22/03/2019:  La maison au numéro 24 est bien distincte de sa voisine au numéro 26. Il y a une BAL avec un seul nom.¶INSEE 18/04/2019: Suite vérification des compléments des adresses normalisées suppression du complt : et adr 26 -;2013;0;3;;;1;663178.30000;6866875.20000;2154;BDA1;X0215;0401;;;06;O;;2022;N;4;;;;;;;;;;;
93010;930100001016984;O;35;;;R;DE VARSOVIE;9610;HABIT;0023;5;3;PC9301020B0052;MAIRIE 09/12/2022: idem¶INSEE 11/02/2022: Suite PC 3ème flux 21-22 création de l'EA - D'après descriptif des travaux : construction de 5 logts - Que devient l'ancien bâti avec 1 logt ? destruction ? si oui merci de périmer l'EA avec 1 logt et de garder l'EA avec la nouvelle construction.;0;;;;;1;661551.80000;6865893.40000;2154;BDA1;BG0046;0204;;;06;O;;;N;;;;;;;;;;;;
93010;930100000718118;O;1;;;R;DE VERSAILLES;9625;HABIT;0023;20;2;PC9301016B0069;MAIRIE 09/12/2022: idem¶MAIRIE 19/05/2022: idem¶MAIRIE 03/03/2021:  ¶INSEE 23/02/2018:  Vérifier l'actualité et le positionnement de l'EA¶MAIRIE 21/06/2018:  Travaux pas encore commencés. L'emplacement est correcte sur la carte, terrain d'angle situé 1 r de Versailles et 27 av. H. Varagnat.¶MAIRIE 04/04/2019: J'ai vu le propriétaire qui habite dans le pavillon du 1 r Versailles/27 av. H Varagnat (le n° 1 n'est pas affiché et il n'y a pas véritablement d'entrée dans la rue de Versailles). Les travaux ne sont pas encore commencés pour des problèmes de finances. Le PC est affiché mais effacé.¶MAIRIE 19/06/2020:  demande de prolongation de PC travaux vont bientôt démarrer.¶¶PC9301016B0069T01 travaux  n'ont pas démarrer mais beaucoup de matériel stocké ( plaques isolation);0;;;;;1;662146.86016;6868437.31522;2154;MAN;0A0190;0104;;;06;O;;;N;;;;;;;;;;;;
93010;930100001063689;O;26;;;R;DU BON AIR;0720;HABIT;0021;1;3;PC9301022B0004;INSEE 06/09/2022: EAAC 1er flux 22-23 PC autorisé pour la construction d'une maison individuelle.¶Il existe déjà une EA à la même adresse que devient-elle.¶Avant de rendre habitable merci de vérifier l'adresse exacte attribuée à cette maison.;0;;;;;1;661709.20000;6868592.10000;2154;BDA2;B0211;0101;;;06;O;;;N;;;;;;;;;;;;
93010;930100000997705;O;49;;;R;DU QUATRE SEPTEMBRE;7950;HABIT;0021;1;2;PC9301019B0066;MAIRIE 09/12/2022: Une seule bal¶INSEE 23/09/2021: Suite PC 1ER FLUX 21-22 EA créée remplace EA existante ? D'après descriptif des travaux : rajout d'un appartement à la construction existante - donc peut-être 2 logts 1 fois les travaux terminés. A vérifier à la fin des travaux.;0;;;;;1;662658.50000;6868118.00000;2154;BDA1;D0171;0105;;;06;O;;;N;;;;;;;;;;;;
93010;930100000832513;O;0;;PC9301018B0025;CHE;LATERAL;5109;HABIT;0023;136;3;PC9301018B0025;MAIRIE 09/12/2022: Idem¶MAIRIE 19/05/2022: idem¶INSEE 23/09/2021: LOT C08 ZAC DES RIVES DE L'OURCQ¶MAIRIE 03/03/2021:  Immeubles en cours de construction¶INSEE 05/09/2019: Création EA suite 1er flux de pc je l'ai plaçe a la ref cadastrale une EA existe déjà merci de la périmer si necessaire .¶MAIRIE 23/06/2020:   Construction en cours;0;;6;;;1;661670.27501;6867704.17925;2154;MAN;0H0364;0108;;;06;O;;;N;;;;;;;;;;;;
93010;930100000273040;O;6;;;ALL;MARCEL SEMBAT;6130;HABIT;0021;1;3;PC9301015B0065;MAIRIE 09/12/2022: idem¶MAIRIE 30/03/2022: idem¶MAIRIE 03/03/2021:  travaux abandonnés???¶MAIRIE 04/11/2020:  maison de deux étages en cours de construction ( murs en brique)  mais les travaux semblent abandonnés¶INSEE LE 12/12/16 : merci de vérifier l'actualité de ce pc. Il existe déjà un pc actu 2 sur cette EA.¶MAIRIE 25/03/2019: un petit bâtiment de 2 étages se construit entre la maison du n° 4 et celle du n° 6. La maison au n° 4 est habitée, les travaux du petit bâtiment sont stoppés d'après une voisine et la maison du n° 6 est couverte de bâches suite à des problèmes avec la nouvelle construction d'à côté. Aucun PC n'est affiché;0;;0;;;1;663082.10000;6866824.10000;2154;BDA1;X0054;0401;;;06;O;;;N;;;;;;;;;;;;
93010;930100000997685;O;20;;20-33;CHE;LATERAL;5109;HABIT;0023;123;3;PC9301020B0069;INSEE 16/12/2022: Avant de rendre habitable, merci de bien vouloir nous communiquer l'adressage exact, ainsi que la répartition des logements au sein des bâtiments (dégroupement).¶MAIRIE 07/12/2022: 21-33 Rue chemin latéral travaux en cours emplacement du panneau¶MAIRIE 19/05/2022: l'adressage se fera sur Simone Veil¶MAIRIE 16/11/2021: pas d'adressage encore.¶INSEE 23/09/2021: Création EA suite PC 1ERFLUX 21-22;0;;;;;1;661671.89351;6867686.35492;2154;MAN;0H0404;0108;;;06;O;;;N;;;;;;;;;;;;
93010;930100000002563;O;136;;;AV;HENRI BARBUSSE;4436;HABIT;0023;4;0;;INSEE 19/12/2022: Le PC9301022B0010 a été annulé à cette adresse. Vue sur street view, la maison ne semble pour le moment pas habitable... L'EA est-elle momentanément périmée ? Y a-t-il un permis pour reconstruire ?¶Merci de faire les modifications nécessaires.;1967;1;2;;;1;662816.40000;6866773.80000;2154;BDA1;Y0018;0401;;;06;O;93010    Y06 001;;N;4;;;;;;;;;;;
93010;930100001079928;O;17;;;CHE;DE LA MARE A LA VEUVE;6150;HABIT;0021;1;2;PC9301021B0033;INSEE 09/12/2022: Une EA existe déjà à cette adresse. Le PC indique 'surélévation d'une maison individuelle existante et création de 52m² de surface de plancher'. ¶Faut-il périmer l'ancienne EA et conserver la nouvelle ?  Merci de faire les modifications nécessaires.;0;;;;;1;661719.90000;6865628.50000;2154;BDA1;BF0003;0301;;;06;O;;;N;;;;;;;;;;;;
93010;930100001079907;O;27;;;R;DU BREUIL;0780;HABIT;0023;4;2;PC9301021B0071;INSEE 09/12/2022: Une EA existe déjà à cette adresse. Le PC indique 'aménagement de 4 logements collectifs dans une maison existante'. Faut-il modifier le nombre de logements de l'EA existante, une fois les travaux terminés ? Merci de faire les modifications nécessaires.;0;;;;;1;661567.29775;6867083.86495;2154;MAN;AE0028;0202;;;06;O;;;N;;;;;;;;;;;;
93010;930100001079916;O;1;;;ALL;DES HETRES;4450;HABIT;0023;15;2;PC9301021B0078;INSEE 09/12/2022: Une EA existe déjà à cette adresse. Le PC indique 'construction nouvelle : construction d'un immeuble de 15 logements sur 5 étages'. Faut-il périmer l'ancienne EA et conserver la nouvelle ? Merci de faire les modifications nécessaires.;0;;5;;;1;661889.10000;6866060.80000;2154;BDA1;AV0140;0301;;;06;O;;;N;;;;;;;;;;;;
93010;930100001079925;O;20;;;R;BOREL;0750;HABIT;0023;85;2;PC9301022B0016;INSEE 09/12/2022: Une EA existe déjà à cette adresse, et plusieurs EA existent déjà sur les parcelles cadastrales concernées. Il y a un PD rattaché à ce PC (PD9301021B0008) qui indique 9 habitations à démolir.¶Faut-il périmer l'ancienne EA du 20 rue Borel et conserver la nouvelle ? Merci de faire les modifications nécessaires.;0;;5;;;1;662358.00000;6867673.10000;2154;BDA1;L0094;0106;;;06;O;;;N;;;;;;;;;;;;
93010;930100001079961;O;113;;;AV;HENRI BARBUSSE;4436;HABIT;0022;2;2;PC9301021B0106;INSEE 09/12/2022: Une EA existe déjà à cette adresse. Le PC indique 'extension et surélévation d'une construction d'habitation pour créer 2 logements supplémentaires'.¶Faut-il périmer l'ancienne EA et conserver la nouvelle ? Faut-il modifier le nombre de logements de l'EA existante, une fois les travaux terminés ? Merci de faire les modifications nécessaires.;0;;;;;1;662732.90000;6866838.30000;2154;BDA1;V0024;0405;;;06;O;;;N;;;;;;;;;;;;
93010;930100001080039;O;136;;;AV;HENRI BARBUSSE;4436;HABIT;0021;1;3;PC9301021B0063;INSEE 09/12/2022: Il existe déjà une EA à cette adresse. Le PC indique la 'construction d'une maison individuelle neuve sur une parcelle issue d'une division de terrain'. Une construction est visible sur Maps, à l'arrière du 136 Barbusse (dans la rue Raoul). Vérifier s'il s'agit bien de ce PC.¶Faut-il modifier l'adresse de la nouvelle EA et conserver l'ancienne ? Merci de faire les modifications nécessaires.;0;;;;;1;662816.40000;6866773.80000;2154;BDA1;Y0018;0401;;;06;O;;;N;;;;;;;;;;;;
93010;930100001081364;O;4;;;R;FRERES DARTY;3650;HABIT;0023;0;3;PC9301017B0063;INSEE 21/12/2022: Merci de nous donner la répartition du nombre de logements entre le 4 et le 6 rue des Frères Darty (pour rappel, 25 logements au total sur le permis) (actuellement, mis à 0 logt au 4 rue Frères Darty et 25 logts au 6 rue Frères Darty).¶MAIRIE 09/12/2022: Demande de dégroupement 4 et 6 rue des frères darty le n° 68 n'existe plus¶INSEE 15/02/2021: Suite contrôles sur PC ajout du complément.¶INSEE 02/05/2018: Création ea merci de preciser la numérotation et de bien placer EA¶MAIRIE 12/04/2019: Le PC...17B0063 est situé à l'angle de la rue des Frères Darty et l'av du Maréchal de Lattre de Tassigny. Il y aura 25 appartements du studio au 5 pièces ainsi que 3 commerces. Actuellement, le terrain vague est bien délimité mais on ne voit pas encore d'ouvriers sur le chantier. Ces habitations viendront après l'immeuble situé au n° 70 de l'av du Maréchal de Lattre de Tassigny.¶MAIRIE 05/10/2020:  PC affiché avec 25 logements et 3 commerces travaux en cours;0;;5;;;1;662059.42660;6867155.33914;2154;MAN;0P0163;0403;;QP093014;06;O;;;N;;;;;;;;;;;;
93010;930100001081365;O;6;;;R;FRERES DARTY;3650;HABIT;0023;25;3;PC9301017B0063;INSEE 21/12/2022: Merci de nous donner la répartition du nombre de logements entre le 4 et le 6 rue des Frères Darty (pour rappel, 25 logements au total sur le permis) (actuellement, mis à 0 logt au 4 rue Frères Darty et 25 logts au 6 rue Frères Darty). Et merci de vérifier le positionnement des EA du 4 et 6 rue Frères Darty.¶MAIRIE 09/12/2022: Demande de dégroupement 4 et 6 rue des frères darty le n° 68 n'existe plus¶INSEE 15/02/2021: Suite contrôles sur PC ajout du complément.¶INSEE 02/05/2018: Création ea merci de preciser la numérotation et de bien placer EA¶MAIRIE 12/04/2019: Le PC...17B0063 est situé à l'angle de la rue des Frères Darty et l'av du Maréchal de Lattre de Tassigny. Il y aura 25 appartements du studio au 5 pièces ainsi que 3 commerces. Actuellement, le terrain vague est bien délimité mais on ne voit pas encore d'ouvriers sur le chantier. Ces habitations viendront après l'immeuble situé au n° 70 de l'av du Maréchal de Lattre de Tassigny.¶MAIRIE 05/10/2020:  PC affiché avec 25 logements et 3 commerces travaux en cours;0;;5;;;1;662079.62741;6867147.36434;2154;MAN;0P0163;0403;;QP093014;06;O;;;N;;;;;;;;;;;;
93010;930100000832567;O;242;BIS;;R;LOUIS AUGUSTE BLANQUI;5170;HABIT;0021;1;4;PC9301018B0052;MAIRIE 09/12/2022: Demande de dégroupement 242 bis¶MAIRIE 19/05/2022: idem¶MAIRIE 19/10/2020:  travaux en cours portes et fenêtres posées¶INSEE 05/09/2019: EA créée remplace EA existante ?  Destruction ancien bâti ?  Si oui, merci d’effectuer les modifications (sans oublier de périmer l’ancienne EA). ou division de parcelle donc nouvelle numérotation?¶MAIRIE 18/06/2020:  travaux en cours  / un message est envoyé à l'urbanisme pour voir si nouvelle numérotation.;0;;0;;;1;663301.44725;6866319.42618;2154;MAN;AP0216;0305;;;06;O;;;N;;;;;;;;;;;;
93010;930100000008707;O;103;;;R;EDOUARD VAILLANT;3115;HABIT;0021;1;0;PC9301021B0060;INSEE 25/01/2023: Vous indiquez 'EA périmée' en commentaire (nov 2022). Merci de changer l'actualité en 1 si confirmé.¶MAIRIE 10/11/2022: EA périmées.¶INSEE 06/09/2022: EAAC 1er flux 22-23 PC autorisé pour la construction de 56 logts et la destruction de 6 logts (Descriptif :  démolition complètes des maisons et construction d'un batiment unique de 56 logements)¶¶Merci de vérifier si les EA du 103 à 115 sont concernées par la destruction. Périmer les EA qui vont être détruites quand inhabitables.;1949;1;0;;;1;662326.30000;6866279.40000;2154;BDA1;AM0113;0304;;QP093012;06;O;;2004;N;1;;;;;;;;;;;
93010;930100001079828;O;19;;PC9301021B0034;CHE;DE LA MARE A LA VEUVE;6150;HABIT;0021;1;3;PC9301021B0034;INSEE 08/12/2022: Merci de vérifier l'actualité et le positionnement de l'entité adressée.;0;;0;;;1;661728.96570;6865613.56855;2154;MAN;BF0002;0301;;;06;O;;;N;;;;;;;;;;;;
93010;930100001079920;O;36;;;R;FONTAINE;3550;HABIT;0023;15;3;PC9301021B0055;INSEE 09/12/2022: Une EA existe déjà à cette adresse. Le PC indique qu''une opération de démolition d'une maison individuelle est prévue pour permettre l'opération d'habitations collectives de 15 logements'. ¶Faut-il périmer l'ancienne EA et conserver la nouvelle ? Merci de faire les modifications nécessaires.;0;;4;;;1;662289.80000;6867824.00000;2154;BDA1;0F0088;0106;;;06;O;;;N;;;;;;;;;;;;
93010;930100001079856;O;185;;PC9301021B0073;AV;DE ROSNY;8175;HABIT;0023;3;3;PC9301021B0073;INSEE 08/12/2022: Une EA existe déjà à cette adresse. Faut-il modifier l'adresse de la nouvelle EA et conserver l'ancienne ? Merci de faire les modifications nécessaires.;0;;0;;;1;661203.11231;6866808.17577;2154;MAN;AG0199;0201;;;06;O;;;N;;;;;;;;;;;;
93010;930100001081980;O;8;;;R;DE L'EGALITE;3121;HABIT;0021;1;3;PC9301021B0081;INSEE 04/01/2023: Une EA existe déjà à cette adresse. Faut-il modifier le nombre de logements de l'EA existante, une fois les travaux terminés ? ¶Merci de faire les modifications nécessaires.;0;;0;;;1;661525.10000;6866695.80000;2154;BDA1;AI0051;0201;;;06;O;;;N;;;;;;;;;;;;
93010;930100001079782;O;25;;;R;DU CYCLE;1590;HABIT;0021;1;3;PC9301022B0001;INSEE 08/12/2022: Une EA existe déjà à cette adresse. Faut-il périmer l'ancienne EA et conserver la nouvelle ? Merci de faire les modifications nécessaires selon le cas.;0;;;;;1;663067.00000;6867346.60000;2154;BDA1;0T0029;0405;;;06;O;;;N;;;;;;;;;;;;
93010;930100001085126;O;13;;;R;DU PROGRES;7290;HABIT;0021;1;2;PC9301022B0061;INSEE 10/02/2023: Une EA existe déjà à cette adresse. Faut-il périmer l'ancienne EA et conserver la nouvelle ? Faut-il modifier l'adresse de la nouvelle EA et conserver l'ancienne ? Merci de faire les modifications nécessaires.;0;;;;;1;662999.00000;6866332.20000;2154;BDA1;AO0098;0305;;;06;O;;;N;;;;;;;;;;;;
93010;930100001085132;O;4;;;ALL;DE LA PAIX;7110;HABIT;0022;2;2;PC9301022B0059;INSEE 10/02/2023: Une EA existe déjà à cette adresse. Le permis indique 'nombre de logements démolis=1' et 'une division parcellaire avec la construction de 2 pavillons'. Faut-il périmer l'ancienne EA et conserver la nouvelle ? Merci de faire les modifications nécessaires.;0;;;;;1;662748.50000;6866502.80000;2154;BDA1;AN0103;0305;;;06;O;;;N;;;;;;;;;;;;
93010;930100001085136;O;19;;;ALL;DE LA VILLA JEANNETTE;4750;HABIT;0021;1;2;PC9301022B0057;INSEE 10/02/2023: Une EA existe déjà à cette adresse. Le permis indique la 'démolition de deux habitations et la construction d'une habitation'. Faut-il périmer l'ancienne EA et conserver la nouvelle ? Merci de faire les modifications nécessaires.;0;;;;;1;662627.70000;6866444.60000;2154;BDA1;AN0055;0305;;;06;O;;;N;;;;;;;;;;;;
